Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Personal Spending (MoM) (Dec),-0.20%,-0.10%,-0.10%,2023-01-27 13:30:00
USD,2.0,Personal Spending (MoM) (Jan),1.80%,1.30%,-0.10%,2023-02-24 13:30:00
USD,2.0,Personal Spending (MoM) (Feb),0.20%,0.30%,2.00%,2023-03-31 12:30:00
USD,2.0,Personal Spending (MoM) (Mar),0.00%,-0.10%,0.10%,2023-04-28 12:30:00
USD,2.0,Personal Spending (MoM) (Apr),0.80%,0.40%,0.10%,2023-05-26 12:30:00
USD,2.0,Personal Spending (MoM) (May),0.10%,0.20%,0.60%,2023-06-30 12:30:00
USD,2.0,Personal Spending (MoM) (Jun),0.50%,0.40%,0.20%,2023-07-28 12:30:00
USD,2.0,Personal Spending (MoM) (Jul),0.80%,0.70%,0.60%,2023-08-31 12:30:00
USD,2.0,Personal Spending (MoM) (Aug),0.40%,0.40%,0.90%,2023-09-29 12:30:00
USD,2.0,Personal Spending (MoM) (Sep),0.70%,0.50%,0.40%,2023-10-27 12:30:00
USD,2.0,Personal Spending (MoM) (Oct),0.20%,0.20%,0.70%,2023-11-30 13:30:00
USD,2.0,Personal Spending (MoM) (Nov),0.20%,0.20%,0.10%,2023-12-22 13:30:00
USD,1.0,Personal Spending (MoM) (Dec),0.70%,0.40%,0.40%,2024-01-26 13:30:00
USD,2.0,Personal Spending (MoM) (Jan),0.20%,0.20%,0.70%,2024-02-29 13:30:00
USD,2.0,Personal Spending (MoM) (Feb),0.80%,0.50%,0.20%,2024-03-29 12:30:00
USD,2.0,Personal Spending (MoM) (Mar),0.80%,0.60%,0.80%,2024-04-26 12:30:00
USD,2.0,Personal Spending (MoM) (Apr),,,0.80%,2024-05-31 12:30:00
